FIELD,ID,RA,DEC,r_petro,zb,zb_Min,zb_Max,PROB_GAL_new,SPIRAL,ELLIPTICAL,UNCERTAIN,simple_class
STRIPE82-0122,SPLUS.STRIPE82-0122.17761.griz,324.6947,0.5837,16.32,0.093,0.08800000000000001,0.103,1.0,1,0,0,S
STRIPE82-0122,SPLUS.STRIPE82-0122.19709.griz,324.9134,0.6496,16.81,0.124,0.11,0.133,1.0,1,0,0,S
STRIPE82-0122,SPLUS.STRIPE82-0122.20078.griz,324.2794,0.6441,15.41,0.06,0.06,0.085,1.0,1,0,0,S
STRIPE82-0122,SPLUS.STRIPE82-0122.21165.griz,324.2274,0.6997,16.23,0.037000000000000005,0.028,0.046,1.0,0,0,1,Ei
STRIPE82-0122,SPLUS.STRIPE82-0122.22417.griz,324.0857,0.7207,15.26,0.057,0.052000000000000005,0.061,1.0,0,1,0,Ei
STRIPE82-0122,SPLUS.STRIPE82-0122.23558.griz,324.8496,0.7817,16.73,0.083,0.077,0.08800000000000001,1.0,0,0,1,Er
STRIPE82-0122,SPLUS.STRIPE82-0122.24389.griz,324.1359,0.8053,16.36,0.046,0.041,0.057,1.0,0,0,1,Ei
STRIPE82-0122,SPLUS.STRIPE82-0122.25052.griz,324.9883,0.8267,15.88,0.094,0.093,0.11,1.0,0,0,1,S
STRIPE82-0122,SPLUS.STRIPE82-0122.25674.griz,323.9208,0.8364,16.0,0.084,0.07200000000000001,0.087,1.0,1,0,0,SB
STRIPE82-0122,SPLUS.STRIPE82-0122.27059.griz,324.4227,0.8881,14.84,0.057,0.054000000000000006,0.06,1.0,1,0,0,SB
STRIPE82-0122,SPLUS.STRIPE82-0122.27281.griz,324.1519,0.9951,16.95,0.243,0.231,0.252,1.0,1,0,0,Ec
STRIPE82-0122,SPLUS.STRIPE82-0122.28486.griz,324.5542,0.9634,16.18,0.091,0.086,0.099,1.0,0,0,1,Er
STRIPE82-0122,SPLUS.STRIPE82-0122.28702.griz,324.092,0.9477,15.29,0.113,0.087,0.118,1.0,1,0,0,SB
STRIPE82-0122,SPLUS.STRIPE82-0122.29006.griz,324.8069,0.9443,16.8,0.063,0.053,0.064,1.0,0,0,1,Ei
STRIPE82-0122,SPLUS.STRIPE82-0122.29152.griz,324.7270000000001,0.9374,16.45,0.084,0.077,0.08900000000000001,1.0,0,0,1,Er
STRIPE82-0122,SPLUS.STRIPE82-0122.30078.griz,324.5598,0.9051,16.83,0.179,0.173,0.188,1.0,0,0,1,Ei
STRIPE82-0122,SPLUS.STRIPE82-0122.34827.griz,324.1908,1.2491,14.4,0.039,0.035,0.041,1.0,0,1,0,Er
STRIPE82-0122,SPLUS.STRIPE82-0122.34830.griz,324.2146,1.2352,15.16,0.066,0.062,0.068,1.0,1,0,0,Se
STRIPE82-0122,SPLUS.STRIPE82-0122.35279.griz,324.0956,1.2229,16.19,0.046,0.042,0.058,0.98,1,0,0,S
STRIPE82-0122,SPLUS.STRIPE82-0122.35858.griz,325.177,1.2019,16.96,0.069,0.044,0.07,1.0,1,0,0,Ec
STRIPE82-0122,SPLUS.STRIPE82-0122.38016.griz,324.5096,1.141,16.48,0.107,0.08800000000000001,0.111,1.0,0,0,1,S
STRIPE82-0122,SPLUS.STRIPE82-0122.40255.griz,325.1812,1.0576,15.99,0.053,0.05,0.056,1.0,0,0,1,Ei
STRIPE82-0122,SPLUS.STRIPE82-0122.41846.griz,324.5712,1.0077,16.83,0.217,0.198,0.224,1.0,1,0,0,Ec
STRIPE82-0122,SPLUS.STRIPE82-0122.41938.griz,324.4864,1.0078,16.76,0.093,0.08900000000000001,0.112,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.03445.griz,326.5263,-1.2547,16.93,0.177,0.17,0.192,1.0,0,1,0,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.03469.griz,326.1947,-1.2562,15.96,0.044,0.041,0.059,1.0,1,0,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.03860.griz,325.7364,-1.2468,16.43,0.07400000000000001,0.064,0.079,1.0,1,0,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.04713.griz,325.6922,-1.2104,16.88,0.109,0.083,0.11,1.0,1,0,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.05676.griz,325.8586,-1.185,15.68,0.057,0.048,0.061,1.0,0,0,1,Ec
STRIPE82-0123,SPLUS.STRIPE82-0123.09181.griz,325.4641,-1.0666,16.93,0.18600000000000005,0.17800000000000002,0.196,1.0,0,1,0,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.09230.griz,326.4217,-1.0846,16.4,0.192,0.185,0.201,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.09440.griz,325.8612,-1.0572,16.82,0.179,0.17,0.195,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.09649.griz,325.4503,-1.055,15.63,0.064,0.046,0.068,1.0,1,0,0,SB
STRIPE82-0123,SPLUS.STRIPE82-0123.10280.griz,326.5297,-1.0348,16.77,0.061,0.056,0.063,1.0,1,0,0,Ec
STRIPE82-0123,SPLUS.STRIPE82-0123.10306.griz,325.4537,-1.0382,15.74,0.1,0.097,0.105,0.99,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.11970.griz,326.4949,-0.9787,16.58,0.135,0.107,0.15,1.0,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.11982.griz,325.9695,-0.9826,14.77,0.058,0.055,0.062,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.12291.griz,325.2213,-0.9664,16.87,0.129,0.114,0.135,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.12555.griz,325.4264,-0.9603,16.17,0.068,0.062,0.07200000000000001,1.0,0,0,1,Ec
STRIPE82-0123,SPLUS.STRIPE82-0123.12939.griz,326.2731,-0.9456,16.14,0.091,0.087,0.109,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.12974.griz,325.448,-0.9438,16.94,0.077,0.048,0.086,1.0,1,0,0,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.13332.griz,325.7474,-0.9416,15.09,0.07,0.068,0.071,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.13741.griz,326.3678,-0.9248,16.67,0.149,0.11,0.159,1.0,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.13969.griz,325.6481,-0.9126,16.84,0.104,0.096,0.11,1.0,1,0,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.14376.griz,325.8215,-0.9033,16.23,0.141,0.138,0.152,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.14398.griz,325.2608,-0.9008,16.33,0.094,0.09,0.111,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.15198.griz,326.0405,-0.8792,15.43,0.055,0.052000000000000005,0.059,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.15263.griz,326.3943,-0.8707,16.66,0.104,0.1,0.123,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.15382.griz,325.8769,-0.8686,16.67,0.084,0.076,0.151,1.0,1,0,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.15583.griz,325.605,-0.8632,16.25,0.028,0.023,0.049,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.15850.griz,326.5383,-0.8629,15.81,0.013,0.011,0.066,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.16084.griz,326.2238,-0.8459,16.51,0.07400000000000001,0.067,0.109,1.0,1,0,0,SB
STRIPE82-0123,SPLUS.STRIPE82-0123.16197.griz,325.4034,-0.843,16.14,0.067,0.057,0.068,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.16733.griz,326.3466,-0.8290000000000001,16.78,0.17,0.156,0.17800000000000002,1.0,0,1,0,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.16963.griz,325.2871,-0.8128,16.95,0.067,0.017,0.071,0.99,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.17820.griz,325.7636,-0.7888,16.39,0.049,0.045,0.055,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.18349.griz,326.367,-0.7799,15.88,0.16899999999999998,0.162,0.173,1.0,0,1,0,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.18602.griz,326.3515,-0.7606,16.98,0.17,0.163,0.17800000000000002,1.0,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.18772.griz,325.4809,-0.7549,16.38,0.09,0.086,0.096,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.18780.griz,326.463,-0.7522,16.91,0.125,0.117,0.134,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.18851.griz,326.432,-0.7528,16.8,0.131,0.115,0.138,1.0,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.20450.griz,325.5172,-0.7149,16.17,0.06,0.053,0.066,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.20606.griz,326.5759,-0.7077,15.99,0.06,0.052000000000000005,0.064,0.99,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.20845.griz,325.9038,-0.7001,16.64,0.037000000000000005,0.028,0.098,1.0,0,0,1,Ec
STRIPE82-0123,SPLUS.STRIPE82-0123.21677.griz,325.4649,-0.6574,16.44,0.069,0.062,0.07400000000000001,0.93,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.22100.griz,326.4337,-0.6469,16.94,0.113,0.103,0.135,1.0,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.23443.griz,325.3913,-0.5999,16.92,0.083,0.079,0.132,0.99,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.23611.griz,325.4184,-0.6009,15.99,0.045,0.039,0.059,1.0,1,0,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.23967.griz,325.3548,-0.5865,16.92,0.06,0.054000000000000006,0.08,1.0,1,0,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.24396.griz,325.4651,-0.5727,16.99,0.038,0.031,0.044,0.97,1,0,0,Ec
STRIPE82-0123,SPLUS.STRIPE82-0123.25014.griz,326.5158,-0.5494,16.9,0.166,0.159,0.171,0.99,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.25021.griz,325.8772,-0.5535,16.71,0.104,0.093,0.114,1.0,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.25032.griz,325.9941,-0.5541,16.42,0.112,0.068,0.119,1.0,1,0,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.25057.griz,325.6193,-0.5524,16.66,0.134,0.077,0.152,1.0,1,0,0,SB
STRIPE82-0123,SPLUS.STRIPE82-0123.25888.griz,325.2266,-0.5224,16.63,0.1579,0.117,0.17,1.0,0,0,1,S
STRIPE82-0123,SPLUS.STRIPE82-0123.27319.griz,325.2341,-0.4775,16.93,0.035,0.033,0.081,1.0,0,0,1,S
STRIPE82-0123,SPLUS.STRIPE82-0123.28351.griz,326.1104,-0.4193,16.12,0.095,0.092,0.107,1.0,0,1,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.28767.griz,325.2836,-0.4283,15.93,0.268,0.237,0.271,0.97,1,0,0,SB
STRIPE82-0123,SPLUS.STRIPE82-0123.29631.griz,325.8648,-0.4802,15.39,0.0852,0.014,0.106,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.30076.griz,326.5171,-0.4712,15.51,0.068,0.06,0.07400000000000001,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.30327.griz,326.1547,0.025,16.48,0.076,0.067,0.079,1.0,1,0,0,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.30464.griz,325.9012,-0.4784,15.7,0.112,0.096,0.116,1.0,0,1,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.30811.griz,325.478,-0.0201,16.76,0.071,0.066,0.117,0.97,1,0,0,Ec
STRIPE82-0123,SPLUS.STRIPE82-0123.31097.griz,326.0689,3.0E-4,16.99,0.128,0.107,0.141,1.0,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.32587.griz,326.4435,-0.0585,16.68,0.053,0.05,0.068,1.0,0,0,1,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.33016.griz,325.1983,-0.0692,16.7,0.099,0.096,0.159,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.34916.griz,325.2367,-0.1185,16.46,0.112,0.104,0.119,0.99,1,0,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.36655.griz,326.3165,-0.1962,14.97,0.071,0.067,0.076,1.0,0,1,0,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.38649.griz,325.5822,-0.2629,16.72,0.076,0.076,0.08199999999999999,1.0,0,0,1,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.38699.griz,326.1061,-0.264,15.6,0.07400000000000001,0.069,0.077,1.0,0,1,0,Ei
STRIPE82-0123,SPLUS.STRIPE82-0123.38782.griz,326.3581,-0.2685,16.91,0.038,0.029,0.07,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.38822.griz,325.3148,-0.2632,15.46,0.037000000000000005,0.011,0.038,1.0,1,0,0,S
STRIPE82-0123,SPLUS.STRIPE82-0123.39472.griz,325.5425,-0.2877,16.32,0.083,0.078,0.087,0.99,0,0,1,Ec
STRIPE82-0123,SPLUS.STRIPE82-0123.39548.griz,325.9638,-0.3214,14.08,0.026,0.023,0.028,1.0,0,1,0,Er
STRIPE82-0123,SPLUS.STRIPE82-0123.39879.griz,326.5237,-0.3008,16.8,0.132,0.092,0.146,1.0,1,0,0,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.02205.griz,325.3099,0.0214,15.19,0.071,0.037000000000000005,0.07200000000000001,1.0,1,0,0,S
STRIPE82-0124,SPLUS.STRIPE82-0124.03712.griz,325.9454,0.0832,16.95,0.165,0.153,0.17,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.03975.griz,325.712,0.0906,16.72,0.153,0.147,0.165,1.0,1,0,0,S
STRIPE82-0124,SPLUS.STRIPE82-0124.04041.griz,326.5967,0.0826,16.38,0.118,0.086,0.129,0.99,0,0,1,S
STRIPE82-0124,SPLUS.STRIPE82-0124.05776.griz,325.4024,0.1371,16.82,0.1115,0.093,0.126,0.99,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.07995.griz,325.3479,0.1881,16.08,0.107,0.101,0.115,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.09345.griz,326.2759,0.2326,16.46,0.115,0.112,0.131,1.0,1,0,0,Ec
STRIPE82-0124,SPLUS.STRIPE82-0124.10249.griz,325.8353,0.2514,16.63,0.215,0.17,0.219,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.11042.griz,325.7764,0.2726,16.45,0.087,0.077,0.08900000000000001,1.0,1,0,0,Ec
STRIPE82-0124,SPLUS.STRIPE82-0124.12931.griz,325.4792,0.3186,16.53,0.158,0.149,0.165,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.14641.griz,325.4587,0.3692,15.95,0.08900000000000001,0.086,0.091,0.89,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.16612.griz,326.0935,0.4213,16.12,0.084,0.079,0.087,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.17117.griz,326.3624,0.4358,16.9,0.162,0.156,0.166,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.17655.griz,326.0198,0.4553,16.11,0.065,0.058,0.07,1.0,1,0,0,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.18533.griz,326.2155,0.4742,16.36,0.049,0.045,0.057,1.0,1,0,0,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.19461.griz,325.5612,0.5031,16.9,0.115,0.101,0.127,1.0,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.19863.griz,326.3081,0.5112,16.79,0.085,0.08199999999999999,0.135,1.0,1,0,0,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.20223.griz,325.4619,0.5237,16.98,0.132,0.109,0.138,1.0,1,0,0,Se
STRIPE82-0124,SPLUS.STRIPE82-0124.20617.griz,326.0556,0.5333,16.64,0.135,0.128,0.14,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.20967.griz,325.4755,0.5403,16.54,0.136,0.1,0.146,1.0,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.21629.griz,325.4399,0.5645,16.89,0.048,0.043,0.051,1.0,0,0,1,Ec
STRIPE82-0124,SPLUS.STRIPE82-0124.22098.griz,325.8881,0.5707,16.53,0.106,0.098,0.111,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.22333.griz,325.9471,0.5805,16.85,0.115,0.11,0.129,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.23195.griz,326.3272,0.6021,16.99,0.159,0.147,0.163,1.0,1,0,0,Ec
STRIPE82-0124,SPLUS.STRIPE82-0124.23665.griz,325.3692,0.6083,15.32,0.052000000000000005,0.05,0.055,0.99,0,1,0,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.23939.griz,325.486,0.6138,15.72,0.084,0.046,0.086,1.0,1,0,0,SB
STRIPE82-0124,SPLUS.STRIPE82-0124.24432.griz,326.334,0.6298,16.6,0.123,0.101,0.122,0.99,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.25019.griz,325.4138,0.6493,16.41,0.141,0.133,0.15,1.0,1,0,0,S
STRIPE82-0124,SPLUS.STRIPE82-0124.25320.griz,326.3923,0.6575,16.6,0.138,0.096,0.141,1.0,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.25352.griz,325.3825,0.6606,16.8,0.045,0.043,0.045,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.25820.griz,326.0425,0.6686,16.36,0.142,0.106,0.145,0.98,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.25871.griz,326.6819,0.6717,15.81,0.084,0.08,0.086,1.0,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.25895.griz,325.469,0.6407,15.77,0.0464,0.028,0.069,0.99,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.26636.griz,326.5136,0.6869,16.17,0.13699999999999998,0.122,0.145,1.0,0,1,0,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.30495.griz,326.0983,0.7738,16.79,0.134,0.118,0.135,0.99,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.30592.griz,325.93,0.8001,16.75,0.151,0.142,0.156,1.0,1,0,0,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.31995.griz,325.4139,0.8283,16.72,0.166,0.155,0.16899999999999998,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.33433.griz,325.4342,0.8742,16.63,0.151,0.147,0.158,0.99,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.34787.griz,325.7054,0.8995,16.16,0.1185,0.08,0.149,1.0,0,1,0,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.34824.griz,326.5956,0.9078,16.5,0.067,0.063,0.07400000000000001,1.0,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.37140.griz,326.0565,0.9644,16.51,0.0645,0.028,0.076,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.37163.griz,325.6188,0.9636,15.94,0.08900000000000001,0.085,0.112,1.0,1,0,0,S
STRIPE82-0124,SPLUS.STRIPE82-0124.38116.griz,325.3640000000001,0.9843,15.98,0.111,0.106,0.121,1.0,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.39249.griz,326.1999,1.1588,16.71,0.03,0.024,0.038,0.99,0,0,1,S
STRIPE82-0124,SPLUS.STRIPE82-0124.39322.griz,326.4201,1.153,16.68,0.122,0.117,0.161,0.99,0,0,1,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.39550.griz,326.1442,1.1394,16.52,0.185,0.182,0.211,1.0,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.39805.griz,326.5612,1.1422,15.16,0.1341,0.094,0.14300000000000002,0.99,0,1,0,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.42215.griz,326.2768,1.0712,16.0,0.035,0.031,0.068,1.0,1,0,0,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.42685.griz,325.4853,1.0566,16.59,0.14400000000000002,0.139,0.157,1.0,0,1,0,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.44302.griz,326.4513,1.021,16.45,0.14300000000000002,0.13699999999999998,0.157,1.0,1,0,0,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.44621.griz,325.4123,1.0125,16.35,0.108,0.1,0.113,0.99,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.48353.griz,326.4351,1.0465,16.17,0.132,0.127,0.13699999999999998,1.0,1,0,0,S
STRIPE82-0124,SPLUS.STRIPE82-0124.50194.griz,325.4503,1.2564,16.4,0.149,0.107,0.158,1.0,1,0,0,S
STRIPE82-0124,SPLUS.STRIPE82-0124.50845.griz,326.391,1.2396,16.48,0.079,0.073,0.085,1.0,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.51104.griz,326.1862,1.232,16.25,0.015,0.011,0.015,1.0,1,0,0,Ec
STRIPE82-0124,SPLUS.STRIPE82-0124.52293.griz,325.4236,1.1964,16.62,0.14400000000000002,0.13699999999999998,0.158,1.0,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.52450.griz,325.2957,1.1922,16.64,0.08900000000000001,0.085,0.124,1.0,0,0,1,Ei
STRIPE82-0124,SPLUS.STRIPE82-0124.52974.griz,326.6421,1.1835,16.39,0.122,0.112,0.133,1.0,0,0,1,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.04888.griz,327.4261,-1.2486,16.42,0.062,0.048,0.067,1.0,1,0,0,Ec
STRIPE82-0125,SPLUS.STRIPE82-0125.04963.griz,327.5208,-1.2482,16.3,0.117,0.098,0.129,1.0,1,0,0,S
STRIPE82-0125,SPLUS.STRIPE82-0125.07086.griz,327.1964,-1.1709,15.99,0.085,0.08,0.116,1.0,0,0,1,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.09668.griz,327.4248,-1.0874,16.64,0.11,0.099,0.117,1.0,0,0,1,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.11521.griz,327.5825,-1.0314,16.34,0.077,0.064,0.08,1.0,1,0,0,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.11647.griz,327.6119,-1.0222,16.88,0.059,0.048,0.08900000000000001,1.0,1,0,0,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.11804.griz,327.6324,-1.0205,16.93,0.085,0.08199999999999999,0.13699999999999998,1.0,1,0,0,S
STRIPE82-0125,SPLUS.STRIPE82-0125.12497.griz,327.3283,-1.0071,15.44,0.07400000000000001,0.067,0.077,1.0,0,0,1,Er
STRIPE82-0125,SPLUS.STRIPE82-0125.13219.griz,327.0021,-0.9773,16.09,0.05,0.045,0.054000000000000006,1.0,1,0,0,SB
STRIPE82-0125,SPLUS.STRIPE82-0125.14658.griz,327.2424,-0.9282,16.38,0.073,0.067,0.078,1.0,0,1,0,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.14970.griz,327.8252,-0.957,13.96,0.027000000000000003,0.024,0.03,0.99,0,0,1,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.17723.griz,327.7121,-0.8478,14.62,0.034,0.031,0.036000000000000004,1.0,0,0,1,S
STRIPE82-0125,SPLUS.STRIPE82-0125.17984.griz,327.2039,-0.833,15.83,0.065,0.042,0.073,1.0,1,0,0,SB
STRIPE82-0125,SPLUS.STRIPE82-0125.18127.griz,327.4014,-0.8268,16.24,0.062,0.045,0.07,1.0,1,0,0,S
STRIPE82-0125,SPLUS.STRIPE82-0125.18623.griz,327.7445,-0.8135,15.61,0.06,0.04,0.07200000000000001,1.0,0,1,0,Er
STRIPE82-0125,SPLUS.STRIPE82-0125.19509.griz,326.8424,-0.7816,16.36,0.113,0.097,0.124,1.0,0,0,1,Er
STRIPE82-0125,SPLUS.STRIPE82-0125.19661.griz,327.3423,-0.7715,16.81,0.069,0.054000000000000006,0.075,1.0,1,0,0,SB
STRIPE82-0125,SPLUS.STRIPE82-0125.19733.griz,327.0331,-0.7889,16.94,0.094,0.08800000000000001,0.115,1.0,0,0,1,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.20030.griz,327.9795,-0.7614,16.98,0.03,0.027000000000000003,0.068,1.0,0,0,1,SB
STRIPE82-0125,SPLUS.STRIPE82-0125.20818.griz,327.6638,-0.7393,16.97,0.133,0.023,0.141,1.0,1,0,0,Ec
STRIPE82-0125,SPLUS.STRIPE82-0125.23773.griz,327.5483,-0.6614,16.3,0.117,0.102,0.159,1.0,1,0,0,S
STRIPE82-0125,SPLUS.STRIPE82-0125.25209.griz,327.7183,-0.5945,16.84,0.112,0.096,0.121,1.0,1,0,0,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.25781.griz,327.7665,-0.5821,15.81,0.132,0.125,0.135,0.98,0,0,1,Ec
STRIPE82-0125,SPLUS.STRIPE82-0125.34088.griz,327.4443,-0.1365,16.8,0.071,0.039,0.078,1.0,0,0,1,S
STRIPE82-0125,SPLUS.STRIPE82-0125.34826.griz,327.3856,-0.1649,16.55,0.112,0.108,0.13,1.0,0,1,0,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.35507.griz,327.3633,-0.1893,16.79,0.13,0.067,0.13,1.0,0,0,1,Ec
STRIPE82-0125,SPLUS.STRIPE82-0125.38015.griz,327.3698,-0.2806,16.93,0.171,0.118,0.17800000000000002,1.0,0,0,1,Ec
STRIPE82-0125,SPLUS.STRIPE82-0125.38849.griz,327.592,-0.3102,15.99,0.117,0.113,0.127,1.0,0,1,0,Er
STRIPE82-0125,SPLUS.STRIPE82-0125.39568.griz,326.7841,-0.3332,16.57,0.064,0.042,0.067,1.0,1,0,0,Ei
STRIPE82-0125,SPLUS.STRIPE82-0125.39906.griz,327.2363,-0.3456,15.37,0.033,0.028,0.037000000000000005,1.0,1,0,0,Se
STRIPE82-0126,SPLUS.STRIPE82-0126.00121.griz,326.8515,0.0393,16.88,0.07200000000000001,0.065,0.113,1.0,1,0,0,Ei
STRIPE82-0126,SPLUS.STRIPE82-0126.01178.griz,327.2934,0.1166,16.34,0.061,0.039,0.112,0.99,1,0,0,S
STRIPE82-0126,SPLUS.STRIPE82-0126.02061.griz,327.5562,0.1762,16.48,0.104,0.047,0.125,1.0,0,0,1,Ei
STRIPE82-0126,SPLUS.STRIPE82-0126.02740.griz,326.7340000000001,0.2198,16.73,0.194,0.172,0.212,0.98,0,1,0,Er
STRIPE82-0126,SPLUS.STRIPE82-0126.03563.griz,326.6477,0.28300000000000003,15.79,0.07200000000000001,0.065,0.08800000000000001,1.0,0,0,1,Ei
STRIPE82-0126,SPLUS.STRIPE82-0126.04283.griz,327.5153,0.3287,16.83,0.215,0.161,0.244,1.0,0,0,1,Ei
